soru 3 - random userların checkin yaptıkları yerde checkin yapan userların büyükten küçüğe sıralanmış hali 

UserId,locId,EnÇokGidenUserID,Count(Kaç kez gittiği)
(190578,(204086,(39631,1)))
(190578,(204086,(86722,1)))
(190578,(204086,(53033,1)))
(190578,(204086,(102692,1)))
(190578,(204086,(39613,1)))
(190578,(204086,(105802,1)))
(190578,(204086,(25046,1)))
(190578,(204086,(117185,1)))
(190578,(204086,(89316,1)))
(190578,(204086,(89673,1)))
(190578,(204086,(97200,1)))
(190578,(204086,(145413,1)))
(190578,(204086,(97205,1)))
(190578,(204086,(32971,1)))
(190578,(204086,(150378,1)))
(190578,(204086,(56597,1)))
(190534,(222509,(57646,1)))
(190534,(222509,(17,1)))
(190534,(222509,(5968,1)))
(190534,(222509,(1591,1)))
(190534,(222509,(190534,1)))
(190534,(222509,(62916,1)))
(190534,(222509,(32955,1)))
(190534,(222509,(12680,1)))
(190534,(222509,(44245,1)))
(190526,(249065,(32408,3)))
(190526,(249065,(71244,3)))
(190526,(249065,(81308,2)))
(190526,(249065,(81193,2)))
(190526,(249065,(86361,1)))
(190526,(249065,(155435,1)))
(190526,(249065,(190526,1)))
(190526,(249065,(119171,1)))
(190526,(249065,(52268,1)))
(190526,(249065,(4987,1)))
(190526,(249065,(179363,1)))
(190526,(249065,(34288,1)))
(190526,(249065,(67798,1)))
(190526,(249065,(157169,1)))
(190526,(249065,(59179,1)))
(190526,(249065,(12066,1)))
(190515,(132572,(4664,3)))
(190515,(132572,(10641,2)))
(190515,(132572,(536,2)))
(190515,(132572,(3439,2)))
(190515,(132572,(3379,1)))
(190515,(132572,(2955,1)))
(190515,(132572,(33491,1)))
(190515,(132572,(51214,1)))
(190515,(132572,(47525,1)))
(190515,(132572,(20175,1)))
(190515,(132572,(2341,1)))
(190515,(132572,(33441,1)))
(190515,(132572,(36752,1)))
(190515,(132572,(18167,1)))
(190515,(132572,(190515,1)))
(190515,(132572,(2583,1)))
(190515,(132572,(74197,1)))
(190515,(132572,(15741,1)))
(190576,(4258717,(190576,1)))
(190518,(507080,(190518,1)))
(190518,(507080,(19448,1)))
(190515,(3110830,(190515,1)))
(190576,(2845120,(190576,2)))
(190576,(301220,(140879,1)))
(190576,(301220,(190576,1)))
(190576,(301220,(191612,1)))
(190581,(90953,(16797,4)))
(190581,(90953,(55022,3)))
(190581,(90953,(40119,3)))
(190581,(90953,(101474,3)))
(190581,(90953,(25061,3)))
(190581,(90953,(10140,3)))
(190581,(90953,(99593,2)))
(190581,(90953,(49828,2)))
(190581,(90953,(148318,2)))
(190581,(90953,(58013,2)))
(190581,(90953,(132332,2)))
(190581,(90953,(175835,2)))
(190581,(90953,(153646,2)))
(190581,(90953,(117397,2)))
(190581,(90953,(174647,2)))
(190581,(90953,(39581,2)))
(190581,(90953,(132602,2)))
(190581,(90953,(2360,2)))
(190581,(90953,(104312,2)))
(190581,(90953,(136308,2)))
(190581,(90953,(107012,2)))
(190581,(90953,(104812,2)))
(190581,(90953,(166298,2)))
(190581,(90953,(49258,2)))
(190581,(90953,(78702,2)))
(190581,(90953,(46478,2)))
(190581,(90953,(174646,2)))
(190581,(90953,(101444,1)))
(190581,(90953,(135214,1)))
(190581,(90953,(57613,1)))
(190581,(90953,(87023,1)))
(190581,(90953,(93934,1)))
(190581,(90953,(150363,1)))
(190581,(90953,(190581,1)))
(190581,(90953,(104320,1)))
(190581,(90953,(4956,1)))
(190581,(90953,(59835,1)))
(190581,(90953,(74116,1)))
(190581,(90953,(107107,1)))
(190581,(90953,(116680,1)))
(190581,(90953,(112420,1)))
(190581,(90953,(163564,1)))
(190581,(90953,(10942,1)))
(190581,(90953,(102871,1)))
(190581,(90953,(10145,1)))
(190581,(90953,(110899,1)))
(190581,(90953,(174995,1)))
(190581,(90953,(97037,1)))
(190581,(90953,(18931,1)))
(190581,(90953,(117186,1)))
(190581,(90953,(171694,1)))
(190581,(90953,(89365,1)))
(190581,(90953,(146818,1)))
(190581,(90953,(153645,1)))
(190581,(90953,(135425,1)))
(190581,(90953,(153782,1)))
(190581,(90953,(132583,1)))
(190581,(90953,(112735,1)))
(190581,(90953,(39605,1)))
(190581,(90953,(126581,1)))
(190581,(90953,(164143,1)))
(190581,(90953,(40817,1)))
(190581,(90953,(102433,1)))
(190581,(90953,(99534,1)))
(190581,(90953,(101453,1)))
(190581,(90953,(117185,1)))
(190581,(90953,(52216,1)))
(190581,(90953,(41537,1)))
(190581,(90953,(109214,1)))
(190581,(90953,(148150,1)))
(190581,(90953,(55803,1)))
(190581,(90953,(106177,1)))
(190581,(90953,(145387,1)))
(190581,(90953,(156979,1)))
(190581,(90953,(87991,1)))
(190581,(90953,(149103,1)))
(190581,(90953,(28375,1)))
(190581,(90953,(112923,1)))
(190581,(90953,(14355,1)))
(190581,(90953,(49920,1)))
(190581,(90953,(117396,1)))
(190581,(90953,(70771,1)))
(190581,(90953,(10015,1)))
(190581,(90953,(47170,1)))
(190581,(90953,(101924,1)))
(190581,(90953,(150027,1)))
(190581,(90953,(103052,1)))
(190581,(90953,(107546,1)))
(190581,(90953,(146442,1)))
(190581,(90953,(44971,1)))
(190581,(90953,(103954,1)))
(190581,(90953,(145296,1)))
(190581,(90953,(151117,1)))
(190581,(90953,(171623,1)))
(190581,(90953,(177719,1)))
(190581,(90953,(174550,1)))
(190581,(90953,(146889,1)))
(190581,(90953,(14371,1)))
(190581,(90953,(79481,1)))
(190581,(90953,(14750,1)))
(190581,(90953,(54805,1)))
(190581,(90953,(139714,1)))
(190581,(90953,(98364,1)))
(190581,(90953,(150069,1)))
(190581,(90953,(49182,1)))
(190581,(90953,(139598,1)))
(190581,(90953,(120139,1)))
(190581,(90953,(112071,1)))
(190581,(90953,(103799,1)))
(190581,(90953,(10052,1)))
(190581,(90953,(149069,1)))
(190581,(90953,(25040,1)))
(190581,(90953,(105479,1)))
(190581,(90953,(186699,1)))
(190581,(90953,(18841,1)))
(190581,(90953,(106667,1)))
(190581,(90953,(41969,1)))
(190581,(90953,(1400,1)))
(190581,(90953,(99536,1)))
(190581,(90953,(10897,1)))
(190581,(90953,(144944,1)))
(190581,(90953,(147508,1)))
(190581,(90953,(89846,1)))
(190581,(90953,(117331,1)))
(190581,(90953,(19733,1)))
(190581,(90953,(149131,1)))
(190581,(90953,(18462,1)))
(190581,(90953,(137243,1)))
(190581,(90953,(151299,1)))
(190581,(90953,(166294,1)))
(190581,(90953,(33573,1)))
(190581,(90953,(1993,1)))
(190581,(90953,(19631,1)))
(190581,(90953,(163454,1)))
(190581,(90953,(103596,1)))
(190581,(90953,(176398,1)))
(190581,(90953,(89743,1)))
(190581,(90953,(171943,1)))
(190581,(90953,(182986,1)))
(190581,(90953,(106913,1)))
(190581,(90953,(164480,1)))
(190581,(90953,(165924,1)))
(190581,(90953,(137287,1)))
(190581,(90953,(186771,1)))
(190581,(90953,(153076,1)))
(190581,(90953,(153017,1)))
(190581,(90953,(89634,1)))
(190581,(90953,(147387,1)))
(190581,(90953,(46014,1)))
(190581,(90953,(64173,1)))
(190581,(90953,(97416,1)))
(190581,(90953,(176403,1)))
(190581,(90953,(175755,1)))
(190581,(90953,(82519,1)))
(190581,(90953,(147233,1)))
(190581,(90953,(64159,1)))
(190581,(90953,(147437,1)))
(190581,(90953,(148797,1)))
(190581,(90953,(148175,1)))
(190581,(90953,(113266,1)))
(190581,(90953,(110805,1)))
(190581,(90953,(97196,1)))
(190581,(90953,(105324,1)))
(190581,(90953,(21585,1)))
(190581,(90953,(78711,1)))
(190581,(90953,(183885,1)))
(190581,(90953,(132354,1)))
(190581,(90953,(105335,1)))
(190581,(90953,(54836,1)))
(190581,(90953,(135244,1)))
(190581,(90953,(70966,1)))
(190581,(90953,(46095,1)))
(190581,(90953,(158589,1)))
(190581,(90953,(43653,1)))
(190581,(90953,(59115,1)))
(190581,(90953,(131670,1)))
(190581,(90953,(162066,1)))
(190581,(90953,(39749,1)))
(190581,(90953,(88928,1)))
(190581,(90953,(56792,1)))
(190581,(90953,(39626,1)))
(190581,(90953,(148136,1)))
(190581,(90953,(108721,1)))
(190581,(90953,(126198,1)))
(190581,(90953,(139509,1)))
(190581,(90953,(104643,1)))
(190581,(90953,(10901,1)))
(190581,(90953,(132356,1)))
(190581,(90953,(10894,1)))
(190581,(90953,(103805,1)))
(190581,(90953,(148781,1)))
(190581,(90953,(39555,1)))
(190581,(90953,(152435,1)))
(190581,(90953,(53033,1)))
(190581,(90953,(104469,1)))
(190581,(90953,(54815,1)))
(190581,(90953,(138775,1)))
(190581,(90953,(101212,1)))
(190581,(90953,(162497,1)))
(190581,(90953,(131712,1)))
(190581,(90953,(143287,1)))
(190581,(90953,(100538,1)))
(190581,(90953,(55218,1)))
(190581,(90953,(56636,1)))
(190581,(90953,(17638,1)))
(190581,(90953,(103730,1)))
(190581,(90953,(57795,1)))
(190581,(90953,(64020,1)))
(190581,(90953,(163983,1)))
(190581,(90953,(174985,1)))
(190581,(90953,(175855,1)))
(190581,(90953,(165112,1)))
(190581,(90953,(64175,1)))
(190581,(90953,(169835,1)))
(190581,(90953,(138163,1)))
(190581,(90953,(107673,1)))
(190581,(90953,(102271,1)))
(190581,(90953,(44952,1)))
(190581,(90953,(103564,1)))
(190581,(90953,(10939,1)))
(190581,(90953,(42062,1)))
(190581,(90953,(169702,1)))
(190581,(90953,(105501,1)))
(190581,(90953,(98248,1)))
(190581,(90953,(163654,1)))
(190581,(90953,(109236,1)))
(190581,(90953,(145166,1)))
(190581,(90953,(39584,1)))
(190581,(90953,(59808,1)))
(190576,(430661,(64170,2)))
(190576,(430661,(106246,2)))
(190576,(430661,(128683,1)))
(190576,(430661,(140664,1)))
(190576,(430661,(18640,1)))
(190576,(430661,(148840,1)))
(190576,(430661,(54940,1)))
(190576,(430661,(100546,1)))
(190576,(430661,(190576,1)))
(190576,(430661,(169837,1)))
(190576,(430661,(153034,1)))
(190576,(430661,(164284,1)))
(190576,(430661,(148845,1)))
(190576,(430661,(89959,1)))
(190583,(984533,(190583,1)))
(190563,(195764,(164730,1)))
(190563,(195764,(105685,1)))
(190563,(195764,(190563,1)))
(190574,(3435205,(41985,1)))
(190574,(3435205,(190574,1)))
(190540,(481016,(190540,2)))
(190540,(481016,(66825,1)))
(190540,(481016,(2769,1)))
(190540,(481016,(100116,1)))
(190540,(481016,(40597,1)))
(190540,(481016,(32901,1)))
(190526,(1213971,(125328,3)))
(190526,(1213971,(190526,2)))
(190526,(1213971,(2659,2)))
(190526,(1213971,(145053,2)))
(190526,(1213971,(1134,1)))
(190526,(1213971,(4929,1)))
(190526,(1213971,(32900,1)))
(190543,(397034,(58370,4)))
(190543,(397034,(190543,2)))
(190543,(397034,(142126,1)))
(190543,(397034,(170066,1)))
(190543,(397034,(139709,1)))
(190543,(397034,(111848,1)))
(190543,(397034,(166206,1)))
(190543,(397034,(96264,1)))
(190543,(397034,(143288,1)))
(190543,(397034,(147422,1)))
(190582,(4108441,(190582,1)))
(190582,(218492,(148742,19)))
(190582,(218492,(15738,2)))
(190582,(218492,(174723,2)))
(190582,(218492,(100516,2)))
(190582,(218492,(191998,1)))
(190582,(218492,(131953,1)))
(190582,(218492,(164523,1)))
(190582,(218492,(187180,1)))
(190582,(218492,(190582,1)))
(190582,(218492,(187179,1)))
(190582,(218492,(186605,1)))
(190582,(218492,(94631,1)))
(190582,(218492,(94630,1)))
(190582,(218492,(146973,1)))
(190582,(218492,(153018,1)))
(190582,(218492,(168222,1)))
(190582,(218492,(111069,1)))
(190577,(218027,(44962,6)))
(190577,(218027,(43916,3)))
(190577,(218027,(117172,1)))
(190577,(218027,(190577,1)))
(190577,(218027,(52216,1)))
(190577,(218027,(131752,1)))
(190577,(218027,(39612,1)))
(190576,(5651288,(190576,1)))
(190544,(587937,(111486,1)))
(190544,(587937,(110370,1)))
(190544,(587937,(190544,1)))
(190544,(587937,(58340,1)))
(190544,(587937,(14267,1)))
(190544,(587937,(190941,1)))
(190544,(587937,(163434,1)))
(190544,(587937,(111484,1)))
(190544,(587937,(193485,1)))
(190544,(587937,(177038,1)))
(190540,(287259,(190540,4)))
(190540,(287259,(59297,3)))
(190540,(287259,(40600,3)))
(190540,(287259,(2769,1)))
(190539,(135576,(56650,4)))
(190539,(135576,(87728,3)))
(190539,(135576,(163417,3)))
(190539,(135576,(117153,3)))
(190539,(135576,(182137,2)))
(190539,(135576,(102728,2)))
(190539,(135576,(163416,2)))
(190539,(135576,(165007,2)))
(190539,(135576,(89859,2)))
(190539,(135576,(12731,2)))
(190539,(135576,(107268,2)))
(190539,(135576,(41972,2)))
(190539,(135576,(165660,1)))
(190539,(135576,(130033,1)))
(190539,(135576,(190539,1)))
(190539,(135576,(144544,1)))
(190539,(135576,(111205,1)))
(190539,(135576,(117149,1)))
(190539,(135576,(109628,1)))
(190539,(135576,(148954,1)))
(190539,(135576,(54555,1)))
(190539,(135576,(103453,1)))
(190539,(135576,(87985,1)))
(190539,(135576,(106154,1)))
(190539,(135576,(88936,1)))
(190539,(135576,(132391,1)))
(190539,(135576,(57249,1)))
(190539,(135576,(58326,1)))
(190539,(135576,(103762,1)))
(190539,(135576,(19894,1)))
(190539,(135576,(52470,1)))
(190539,(135576,(56652,1)))
(190539,(135576,(131688,1)))
(190539,(135576,(163934,1)))
(190539,(135576,(17456,1)))
(190539,(135576,(139743,1)))
(190539,(135576,(131659,1)))
(190539,(135576,(106044,1)))
(190539,(135576,(106155,1)))
(190539,(135576,(105270,1)))
(190539,(135576,(39617,1)))
(190539,(135576,(176963,1)))
(190539,(135576,(93894,1)))
(190539,(135576,(166055,1)))
(190539,(135576,(183884,1)))
(190539,(135576,(148887,1)))
(190539,(135576,(56409,1)))
(190539,(135576,(135265,1)))
(190539,(135576,(70965,1)))
(190539,(135576,(10917,1)))
(190539,(135576,(105685,1)))
(190539,(135576,(172436,1)))
(190539,(135576,(47685,1)))
(190539,(135576,(110679,1)))
(190539,(135576,(191893,1)))
(190539,(135576,(135584,1)))
(190539,(135576,(106151,1)))
(190539,(135576,(139572,1)))
(190539,(135576,(190692,1)))
(190539,(135576,(171039,1)))
(190539,(135576,(96096,1)))
(190539,(135576,(39461,1)))
(190539,(135576,(101520,1)))
(190583,(1348711,(190583,4)))
(190526,(154386,(1255,4)))
(190526,(154386,(526,2)))
(190526,(154386,(4595,1)))
(190526,(154386,(527,1)))
(190526,(154386,(72723,1)))
(190526,(154386,(11794,1)))
(190526,(154386,(22,1)))
(190526,(154386,(61097,1)))
(190526,(154386,(2745,1)))
(190526,(154386,(8666,1)))
(190526,(154386,(190526,1)))
(190526,(154386,(120317,1)))
(190530,(763416,(76148,4)))
(190530,(763416,(93595,1)))
(190530,(763416,(190530,1)))
(190530,(763416,(33012,1)))
(190530,(763416,(19000,1)))
(190581,(1497127,(190581,1)))
(190515,(86058,(4494,2)))
(190515,(86058,(49366,1)))
(190515,(86058,(190515,1)))
(190515,(86058,(117560,1)))
(190515,(86058,(9270,1)))
(190515,(86058,(100120,1)))
(190515,(86058,(111931,1)))
(190515,(86058,(82974,1)))
(190515,(86058,(3661,1)))
(190515,(86058,(11318,1)))
(190515,(86058,(5213,1)))
(190515,(86058,(132872,1)))
(190515,(86058,(3360,1)))
(190515,(86058,(39660,1)))
(190515,(86058,(16418,1)))
(190515,(86058,(37942,1)))
(190515,(86058,(111932,1)))
(190515,(86058,(64827,1)))
(190515,(86058,(137841,1)))
(190515,(86058,(956,1)))
(190515,(86058,(11278,1)))
(190515,(86058,(13356,1)))
(190515,(86058,(2619,1)))
(190515,(86058,(106740,1)))
(190515,(86058,(4799,1)))
(190515,(86058,(551,1)))
(190534,(455694,(190534,5)))
(190530,(178803,(130164,1)))
(190530,(178803,(190530,1)))
(190530,(785445,(19000,2)))
(190530,(785445,(156951,1)))
(190530,(785445,(96216,1)))
(190530,(785445,(40488,1)))
(190530,(785445,(103392,1)))
(190530,(785445,(33012,1)))
(190530,(785445,(73429,1)))
(190530,(785445,(31903,1)))
(190530,(785445,(583,1)))
(190530,(785445,(11658,1)))
(190530,(785445,(40487,1)))
(190530,(785445,(8923,1)))
(190530,(785445,(31030,1)))
(190530,(785445,(57894,1)))
(190530,(785445,(110993,1)))
(190530,(785445,(2699,1)))
(190530,(785445,(20318,1)))
(190530,(785445,(190530,1)))
(190583,(684168,(107586,2)))
(190583,(684168,(14587,2)))
(190583,(684168,(10956,2)))
(190583,(684168,(44905,1)))
(190583,(684168,(38682,1)))
(190583,(684168,(101540,1)))
(190583,(684168,(178902,1)))
(190583,(684168,(164342,1)))
(190583,(684168,(164636,1)))
(190583,(684168,(107825,1)))
(190583,(684168,(166164,1)))
(190583,(684168,(94163,1)))
(190583,(684168,(56708,1)))
(190583,(684168,(176816,1)))
(190583,(684168,(190583,1)))
(190583,(684168,(104469,1)))
(190583,(684168,(105044,1)))
(190526,(199758,(4890,3)))
(190526,(199758,(33590,2)))
(190526,(199758,(11018,2)))
(190526,(199758,(18974,2)))
(190526,(199758,(180332,1)))
(190526,(199758,(158125,1)))
(190526,(199758,(65230,1)))
(190526,(199758,(6319,1)))
(190526,(199758,(190526,1)))
(190526,(199758,(124355,1)))
(190526,(199758,(34911,1)))
(190526,(199758,(93475,1)))
(190526,(199758,(34344,1)))
(190526,(199758,(28917,1)))
(190526,(199758,(4929,1)))
(190526,(199758,(114884,1)))
(190526,(199758,(16903,1)))
(190526,(199758,(167723,1)))
(190526,(199758,(168295,1)))
(190526,(199758,(11403,1)))
(190526,(199758,(178441,1)))
(190526,(199758,(51352,1)))
(190526,(199758,(94352,1)))
(190526,(199758,(115623,1)))
(190583,(3291932,(190583,1)))
(190530,(807084,(129399,3)))
(190530,(807084,(8022,2)))
(190530,(807084,(5975,2)))
(190530,(807084,(39005,2)))
(190530,(807084,(128920,2)))
(190530,(807084,(2521,2)))
(190530,(807084,(129395,2)))
(190530,(807084,(72501,1)))
(190530,(807084,(24030,1)))
(190530,(807084,(111594,1)))
(190530,(807084,(74013,1)))
(190530,(807084,(28435,1)))
(190530,(807084,(92720,1)))
(190530,(807084,(32973,1)))
(190530,(807084,(3087,1)))
(190530,(807084,(74559,1)))
(190530,(807084,(39132,1)))
(190530,(807084,(194309,1)))
(190530,(807084,(30200,1)))
(190530,(807084,(2798,1)))
(190530,(807084,(29046,1)))
(190530,(807084,(2966,1)))
(190530,(807084,(128732,1)))
(190530,(807084,(1155,1)))
(190530,(807084,(150934,1)))
(190530,(807084,(120917,1)))
(190530,(807084,(5968,1)))
(190530,(807084,(97562,1)))
(190530,(807084,(2828,1)))
(190530,(807084,(92386,1)))
(190530,(807084,(123801,1)))
(190530,(807084,(21988,1)))
(190530,(807084,(3324,1)))
(190530,(807084,(190530,1)))
(190530,(807084,(643,1)))
(190530,(807084,(28196,1)))
(190530,(807084,(34223,1)))
(190530,(807084,(166873,1)))
(190530,(807084,(40759,1)))
(190530,(807084,(30037,1)))
(190530,(807084,(85991,1)))
(190530,(807084,(28638,1)))
(190530,(807084,(117654,1)))
(190530,(807084,(1351,1)))
(190530,(807084,(12697,1)))
(190530,(807084,(68328,1)))
(190530,(807084,(36747,1)))
(190530,(807084,(112168,1)))
(190530,(807084,(121105,1)))
(190530,(807084,(129781,1)))
(190530,(807084,(2355,1)))
(190530,(807084,(91676,1)))
(190530,(807084,(156674,1)))
(190530,(807084,(16428,1)))
(190530,(807084,(22783,1)))
(190530,(807084,(114604,1)))
(190530,(807084,(82142,1)))
(190530,(807084,(4660,1)))
(190530,(807084,(24360,1)))
(190530,(807084,(14519,1)))
(190530,(807084,(13029,1)))
(190530,(807084,(118275,1)))
(190530,(807084,(3236,1)))
(190530,(807084,(35188,1)))
(190530,(807084,(19418,1)))
(190530,(807084,(34848,1)))
(190530,(807084,(59609,1)))
(190530,(807084,(73291,1)))
(190530,(807084,(193548,1)))
(190530,(807084,(2954,1)))
(190530,(807084,(126159,1)))
(190530,(807084,(95021,1)))
(190530,(807084,(31214,1)))
(190530,(807084,(45539,1)))
(190530,(807084,(4734,1)))
(190530,(807084,(25386,1)))
(190530,(807084,(36329,1)))
(190530,(807084,(66493,1)))
(190530,(807084,(10831,1)))
(190530,(807084,(34258,1)))
(190530,(807084,(9060,1)))
(190530,(807084,(4545,1)))
(190530,(807084,(2685,1)))
(190530,(807084,(3344,1)))
(190530,(807084,(3228,1)))
(190530,(807084,(93609,1)))
(190530,(807084,(118015,1)))
(190530,(807084,(127070,1)))
(190530,(807084,(2361,1)))
(190530,(807084,(124664,1)))
(190530,(807084,(2555,1)))
(190582,(134649,(190582,1)))
(190582,(134649,(138945,1)))
(190526,(447774,(157169,2)))
(190526,(447774,(29353,1)))
(190526,(447774,(29358,1)))
(190526,(447774,(141472,1)))
(190526,(447774,(190526,1)))
(190526,(214989,(36350,3)))
(190526,(214989,(155307,2)))
(190526,(214989,(4902,2)))
(190526,(214989,(190526,1)))
(190526,(214989,(2859,1)))
(190526,(214989,(523,1)))
(190526,(214989,(4922,1)))
(190526,(214989,(163330,1)))
(190526,(214989,(11227,1)))
(190526,(214989,(3697,1)))
(190526,(214989,(3372,1)))
(190526,(214989,(92575,1)))
(190526,(214989,(974,1)))
(190526,(214989,(122588,1)))
(190526,(214989,(3866,1)))
(190526,(214989,(24673,1)))
(190526,(214989,(124355,1)))
(190534,(611044,(190534,5)))
(190583,(1536434,(190583,3)))
(190526,(1491137,(163330,1)))
(190526,(1491137,(190526,1)))
(190526,(5287659,(190526,1)))
(190515,(1135976,(189971,2)))
(190515,(1135976,(20907,1)))
(190515,(1135976,(9270,1)))
(190515,(1135976,(153205,1)))
(190515,(1135976,(3360,1)))
(190515,(1135976,(82974,1)))
(190515,(1135976,(49366,1)))
(190515,(1135976,(15119,1)))
(190515,(1135976,(5049,1)))
(190515,(1135976,(137841,1)))
(190515,(1135976,(224,1)))
(190515,(1135976,(2799,1)))
(190515,(1135976,(190515,1)))
(190515,(1135976,(11278,1)))
(190515,(1135976,(39660,1)))
(190574,(360193,(39556,2)))
(190574,(360193,(142139,1)))
(190574,(360193,(146869,1)))
(190574,(360193,(190574,1)))
(190578,(1296338,(140142,3)))
(190578,(1296338,(142710,1)))
(190578,(1296338,(87488,1)))
(190578,(1296338,(110099,1)))
(190578,(1296338,(117253,1)))
(190578,(1296338,(164961,1)))
(190578,(1296338,(190815,1)))
(190578,(1296338,(117314,1)))
(190578,(1296338,(153875,1)))
(190578,(1296338,(145169,1)))
(190578,(1296338,(379,1)))
(190578,(1296338,(102946,1)))
(190578,(1296338,(89479,1)))
(190578,(1296338,(138940,1)))
(190578,(1296338,(107009,1)))
(190578,(1296338,(25018,1)))
(190578,(1296338,(165945,1)))
(190578,(1296338,(190578,1)))
(190578,(1296338,(168380,1)))
(190578,(1296338,(139598,1)))
(190578,(1296338,(164704,1)))
(190578,(1296338,(107939,1)))
(190578,(1296338,(175787,1)))
(190578,(1296338,(150276,1)))
(190526,(120313,(2242,7)))
(190526,(120313,(35741,4)))
(190526,(120313,(39967,1)))
(190526,(120313,(190526,1)))
(190526,(120313,(9024,1)))
(190526,(120313,(1940,1)))
(190526,(120313,(4985,1)))
(190526,(120313,(9832,1)))
(190526,(120313,(163330,1)))
(190526,(120313,(38706,1)))
(190526,(120313,(3145,1)))
(190526,(120313,(29007,1)))
(190574,(522715,(167722,2)))
(190574,(522715,(176842,2)))
(190574,(522715,(39556,1)))
(190574,(522715,(10904,1)))
(190574,(522715,(39610,1)))
(190574,(522715,(117305,1)))
(190574,(522715,(103957,1)))
(190574,(522715,(190574,1)))
(190574,(522715,(16436,1)))
(190526,(72805,(3480,2)))
(190526,(72805,(36964,1)))
(190526,(72805,(19298,1)))
(190526,(72805,(28355,1)))
(190526,(72805,(117020,1)))
(190526,(72805,(64574,1)))
(190526,(72805,(12719,1)))
(190526,(72805,(5463,1)))
(190526,(72805,(25497,1)))
(190526,(72805,(71244,1)))
(190526,(72805,(48860,1)))
(190526,(72805,(8410,1)))
(190526,(72805,(26065,1)))
(190526,(72805,(190526,1)))
(190526,(72805,(155307,1)))
(190526,(72805,(81308,1)))
(190526,(72805,(5021,1)))
(190526,(72805,(47612,1)))
(190526,(72805,(4902,1)))
(190583,(1075649,(190583,19)))
(190583,(1075649,(163591,4)))
(190578,(831253,(190578,1)))
(190578,(831253,(39745,1)))
(190578,(831253,(126548,1)))
(190578,(1423208,(104683,2)))
(190578,(1423208,(89859,1)))
(190578,(1423208,(17844,1)))
(190578,(1423208,(192368,1)))
(190578,(1423208,(175047,1)))
(190578,(1423208,(147282,1)))
(190578,(1423208,(171692,1)))
(190578,(1423208,(105247,1)))
(190578,(1423208,(190578,1)))
(190578,(1423208,(138940,1)))
(190578,(1423208,(148591,1)))
(190578,(1423208,(25059,1)))
(190578,(1423208,(164146,1)))
(190578,(1423208,(107874,1)))
(190578,(1423208,(19623,1)))
(190578,(1423208,(190725,1)))
(190539,(169057,(119616,2)))
(190539,(169057,(39440,1)))
(190539,(169057,(163441,1)))
(190539,(169057,(139572,1)))
(190539,(169057,(135609,1)))
(190539,(169057,(190539,1)))
(190539,(169057,(56740,1)))
(190539,(169057,(106669,1)))
(190539,(169057,(145295,1)))
(190539,(169057,(39461,1)))
(190539,(169057,(163530,1)))
(190539,(169057,(110735,1)))
(190539,(169057,(110729,1)))
(190539,(169057,(140586,1)))
(190539,(169057,(166138,1)))
(190530,(1005677,(190530,1)))
(190515,(51721,(125467,12)))
(190515,(51721,(44295,12)))
(190515,(51721,(35918,8)))
(190515,(51721,(120649,4)))
(190515,(51721,(592,4)))
(190515,(51721,(8090,3)))
(190515,(51721,(8125,3)))
(190515,(51721,(4678,3)))
(190515,(51721,(18532,2)))
(190515,(51721,(13639,2)))
(190515,(51721,(177842,2)))
(190515,(51721,(236,2)))
(190515,(51721,(4690,2)))
(190515,(51721,(138004,2)))
(190515,(51721,(4746,2)))
(190515,(51721,(4743,2)))
(190515,(51721,(48093,2)))
(190515,(51721,(10548,2)))
(190515,(51721,(4629,2)))
(190515,(51721,(137697,2)))
(190515,(51721,(11027,1)))
(190515,(51721,(67202,1)))
(190515,(51721,(3662,1)))
(190515,(51721,(4747,1)))
(190515,(51721,(131317,1)))
(190515,(51721,(9024,1)))
(190515,(51721,(1759,1)))
(190515,(51721,(65237,1)))
(190515,(51721,(282,1)))
(190515,(51721,(105985,1)))
(190515,(51721,(38356,1)))
(190515,(51721,(33330,1)))
(190515,(51721,(33757,1)))
(190515,(51721,(76426,1)))
(190515,(51721,(190338,1)))
(190515,(51721,(4572,1)))
(190515,(51721,(3936,1)))
(190515,(51721,(29123,1)))
(190515,(51721,(8097,1)))
(190515,(51721,(1695,1)))
(190515,(51721,(9867,1)))
(190515,(51721,(34269,1)))
(190515,(51721,(128064,1)))
(190515,(51721,(64859,1)))
(190515,(51721,(121461,1)))
(190515,(51721,(16758,1)))
(190515,(51721,(2734,1)))
(190515,(51721,(4736,1)))
(190515,(51721,(85716,1)))
(190515,(51721,(16802,1)))
(190515,(51721,(2341,1)))
(190515,(51721,(533,1)))
(190515,(51721,(104704,1)))
(190515,(51721,(12310,1)))
(190515,(51721,(16915,1)))
(190515,(51721,(125118,1)))
(190515,(51721,(8098,1)))
(190515,(51721,(17085,1)))
(190515,(51721,(8075,1)))
(190515,(51721,(2614,1)))
(190515,(51721,(101058,1)))
(190515,(51721,(4717,1)))
(190515,(51721,(3910,1)))
(190515,(51721,(190515,1)))
(190515,(51721,(6447,1)))
(190515,(51721,(28391,1)))
(190515,(51721,(2633,1)))
(190515,(51721,(956,1)))
(190515,(51721,(41673,1)))
(190515,(51721,(33141,1)))
(190515,(51721,(1219,1)))
(190515,(51721,(1895,1)))
(190515,(51721,(9279,1)))
(190515,(51721,(25133,1)))
(190515,(51721,(3834,1)))
(190515,(51721,(36101,1)))
